model,price,reviews,url,vendor
"Roteador AC1200, 867 Mbps, 4 Antenas - AC12G - Mercusys","R$ 185,00",,https://www.buscape.com.br/modem-e-roteador/roteador-ac1200-867-mbps-4-antenas-ac12g-mercusys,
Roteador Netgear 8-Port 10/100/1000 Mbps Gigabit Smart Manag,"R$ 7.044,00",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-8-port-10-100-1000-mbps-gigabit-smart-manag,
Roteador Wireless - Asus Dual-Band AC1700 c/ USB 3.0 -  - RT-ACRH17,"R$ 998,59",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-asus-dual-band-ac1700-c-usb-3-0-rt-acrh17,
Repetidor Sinal Wifi N 600mbps Amplificador Wireless Potente,,,https://www.buscape.com.br/modem-e-roteador/repetidor-sinal-wifi-n-600mbps-amplificador-wireless-potente,
Roteador Tp-link Wireless Dual Band Router AC1200 4 Antenas Archer C50,,,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-dual-band-router-ac1200-4-antenas-archer-c50,
Roteador Wireless Tp-Link Archer C6 AC1200 Mesh Wi-Fi Dual Band 2.4Ghz e 5Ghz Bivolt ,"R$ 369,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-archer-c6-ac1200-mesh-wi-fi-dual-band-2-4ghz-e-5ghz-bivolt,
Tp-Link Router Tl-Wr840N(Br) 300Mbps Wifi N Ant.Fxa Provedor,,,https://www.buscape.com.br/modem-e-roteador/tp-link-router-tl-wr840n-br-300mbps-wifi-n-ant-fxa-provedor,
Modem FiberHome Wifi GPON p/ Fibra Optica 4P Giga + 2P POT - PN # ONU AN5506-04-FG,"R$ 698,42",,https://www.buscape.com.br/modem-e-roteador/modem-fiberhome-wifi-gpon-p-fibra-optica-4p-giga-2p-pot-pn-onu-an5506-04-fg,
Gpon Modem De Fibra Otica Dlink - Dpn101g,"R$ 148,75",,https://www.buscape.com.br/modem-e-roteador/gpon-modem-de-fibra-otica-dlink-dpn101g,
5g wifi repetidor wifi amplificador 5ghz wifi extensor de longo alcance 1200m sem fio wi fi,,,https://www.buscape.com.br/modem-e-roteador/5g-wifi-repetidor-wifi-amplificador-5ghz-wifi-extensor-de-longo-alcance-1200m-sem-fio-wi-fi,
Sistema Mesh Roteador Wifi Huawei Quad Core Com 2 Packs,"R$ 1.019,15",,https://www.buscape.com.br/modem-e-roteador/sistema-mesh-roteador-wifi-huawei-quad-core-com-2-packs,
"Roteador Dual Band 1167mbps 2,4/5ghz EC220-G5 - TP-Link","R$ 390,99",,https://www.buscape.com.br/modem-e-roteador/roteador-dual-band-1167mbps-2-4-5ghz-ec220-g5-tp-link,
Sistema Tp-Link Wi-Fi Mesh Ac1200 Deco M3 2-Pack,"R$ 838,05",,https://www.buscape.com.br/modem-e-roteador/sistema-tp-link-wi-fi-mesh-ac1200-deco-m3-2-pack,
Xiaomi redmi ac2100 roteador gigabit 2.4g 5.0ghz dupla-faixa 2033mbps roteador sem fio wi-fi,"R$ 304,37",,https://www.buscape.com.br/modem-e-roteador/xiaomi-redmi-ac2100-roteador-gigabit-2-4g-5-0ghz-dupla-faixa-2033mbps-roteador-sem-fio-wi-fi,
Roteador Twibi Fast para Rede Wi-Fi Mesh Dual Band Intelbras,"R$ 366,00",,https://www.buscape.com.br/modem-e-roteador/roteador-twibi-fast-para-rede-wi-fi-mesh-dual-band-intelbras,
Roteador Wireless 300mbps 3 Antenas Multilaser - Re163v,"R$ 213,99",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300mbps-3-antenas-multilaser-re163v,
Roteador Tenda Nova Mw3 Mesh 3 Peças 1200mbps 2.4ghz e 5ghz,"R$ 683,88",,https://www.buscape.com.br/modem-e-roteador/roteador-tenda-nova-mw3-mesh-3-pecas-1200mbps-2-4ghz-e-5ghz,
Roteador Wireless Archer Ax50 Gigabit Dual Band Tp-link Ax3000,"R$ 961,01",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-archer-ax50-gigabit-dual-band-tp-link-ax3000,
Roteador Sem Fio WiFi 300 Mbps,"R$ 185,95",,https://www.buscape.com.br/modem-e-roteador/roteador-sem-fio-wifi-300-mbps,
Kit Roteadores Wireless Intelbras Twibi Fast Wi-Fi 5 Mesh,"R$ 624,90",,https://www.buscape.com.br/modem-e-roteador/kit-roteadores-wireless-intelbras-twibi-fast-wi-fi-5-mesh,
Repetidor Amplificador de Sinal Wifi 2 Antenas de Tomada,"R$ 116,28",,https://www.buscape.com.br/modem-e-roteador/repetidor-amplificador-de-sinal-wifi-2-antenas-de-tomada,
Roteador Wireless Sem Fio Tp-link 802.11 N 150mbps Tl-wr720n,"R$ 319,60",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-sem-fio-tp-link-802-11-n-150mbps-tl-wr720n,
Roteador D-Link N300 DIR-615 300Mbps - ,"R$ 112,80",,https://www.buscape.com.br/modem-e-roteador/roteador-d-link-n300-dir-615-300mbps,
Wifi Amplifier Pro Sinal avançado Repetidor sem fio Receber roteamento de rede,"R$ 126,39",,https://www.buscape.com.br/modem-e-roteador/wifi-amplifier-pro-sinal-avancado-repetidor-sem-fio-receber-roteamento-de-rede,
Xiaomi Mi WiFi Repeater 2 Extender 300Mbps Signal Enhancement de Rede Wireless Router Versão Chinesa ,"R$ 189,48",,https://www.buscape.com.br/modem-e-roteador/xiaomi-mi-wifi-repeater-2-extender-300mbps-signal-enhancement-de-rede-wireless-router-versao-chinesa,
Roteador Para Provedor Gigabit TP-Link Rede Mesh AC1200 Mbps Dual Band 2.4Ghz 5.0Ghz TR069 - deco HC4,"R$ 809,39",,https://www.buscape.com.br/modem-e-roteador/roteador-para-provedor-gigabit-tp-link-rede-mesh-ac1200-mbps-dual-band-2-4ghz-5-0ghz-tr069-deco-hc4,
Repetidor de Sinal Hdmi Via RJ45 30M,"R$ 25,33",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-hdmi-via-rj45-30m,
Roteador Wifi 1200MBPS C/2 MESH 3 MW3 Tenda,"R$ 445,33",,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-1200mbps-c-2-mesh-3-mw3-tenda,
300 Mbps Wifi Wireless-n Mini Roteador Ap Repetidor Extensor De Alcance-plugue Da Ue,"R$ 99,01",,https://www.buscape.com.br/modem-e-roteador/300-mbps-wifi-wireless-n-mini-roteador-ap-repetidor-extensor-de-alcance-plugue-da-ue,
Huawei E8372 Modem 4g Com Wi-fi.,"R$ 469,06",,https://www.buscape.com.br/modem-e-roteador/huawei-e8372-modem-4g-com-wi-fi,
Roteador WiFi 300Mbps TP-Link WR829N ,"R$ 104,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-300mbps-tp-link-wr829n,
Roteador Wireless com IPV6 300Mbps - Intelbras IWR RF301K,"R$ 114,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-com-ipv6-300mbps-intelbras-iwr-rf301k,
Roteador Amplimax Fit 4g Elsys Modem Internet Eprl18,"R$ 631,17",,https://www.buscape.com.br/modem-e-roteador/roteador-amplimax-fit-4g-elsys-modem-internet-eprl18,
Roteador Intelbras 300Mbps 2 Antenas RF301K 4750073,"R$ 99,90",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-300mbps-2-antenas-rf301k-4750073,
Repetidor Tplink Wless WA855RE 300Mbps 2 ant - PN # TL-WA855RE,"R$ 228,42",,https://www.buscape.com.br/modem-e-roteador/repetidor-tplink-wless-wa855re-300mbps-2-ant-pn-tl-wa855re,
Roteador MW325R 300Mbps 4 Antenas Fixas - Mercusys,"R$ 149,00",,https://www.buscape.com.br/modem-e-roteador/roteador-mw325r-300mbps-4-antenas-fixas-mercusys,
Repetidor De Sinal Wifi 300M Haiz,"R$ 61,10",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wifi-300m-haiz,
Roteador Wireless Mercusys Mw330hp N300mbps 3ant 7dbi Com Botao Turbo,"R$ 249,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mercusys-mw330hp-n300mbps-3ant-7dbi-com-botao-turbo,
Roteador Wireless TP-Link AC1200 DECO M4 Dual Band 2.4/5Ghz Kit 3Pçs - TP-Link,"R$ 1.769,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-ac1200-deco-m4-dual-band-2-4-5ghz-kit-3pcs-tp-link,
Modem Roteador Td-w8151n N Adsl2+ 150mbps Sem Caixa,"R$ 103,29",,https://www.buscape.com.br/modem-e-roteador/modem-roteador-td-w8151n-n-adsl2-150mbps-sem-caixa,
Roteador TP-Link Wireless N 300Mbps 3G/4G – TL-MR3420,"R$ 241,84",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-n-300mbps-3g-4g-tl-mr3420,
TL-WR940N,"R$ 240,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300-mbps-tl-wr940n-tp-link,TP-Link
RE171,"R$ 120,27",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-multilaser-re171,Multilaser
Roteador Intelbras Mesh Twibi Giga 5 anos de Garantia,"R$ 439,90",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-mesh-twibi-giga-5-anos-de-garantia,
Roteador Netgear Orbi Pro Ac3000 Tri-Band Mesh Wi-Fi Router,"R$ 8.344,89",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-orbi-pro-ac3000-tri-band-mesh-wi-fi-router,
Roteador Tp-link Archer C5w Gigabit Dual Band Wireless Ac 1200,"R$ 359,99",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c5w-gigabit-dual-band-wireless-ac-1200,
Roteador 4 Antenas Sem Fio Inova ROU-6011,"R$ 220,00",,https://www.buscape.com.br/modem-e-roteador/roteador-4-antenas-sem-fio-inova-rou-6011,
Unifi Ap Ac Lite Ubiquiti 2.4/5.0Ghz 300/867Mbps,"R$ 1.350,00",,https://www.buscape.com.br/modem-e-roteador/unifi-ap-ac-lite-ubiquiti-2-4-5-0ghz-300-867mbps,
Roteador Wireless Gigabit Dual Band AC1200 300Mbps + 867Mbps - TP-Link,"R$ 479,15",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-gigabit-dual-band-ac1200-300mbps-867mbps-tp-link,
Roteador Intelbras Twibi Giga Mesh Dual Band - 1 Módulo,"R$ 484,94",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-twibi-giga-mesh-dual-band-1-modulo,
"Roteador Base/Ptp 5,8Ghz 2N Mimo 2X2 Apc 5M + Intelbras","R$ 654,55",,https://www.buscape.com.br/modem-e-roteador/roteador-base-ptp-5-8ghz-2n-mimo-2x2-apc-5m-intelbras,
Roteador Tplink Wi-Fi Archer C50 D.Band AC1200 4P 4Antenas M - PN # Archer C50,"R$ 585,87",,https://www.buscape.com.br/modem-e-roteador/roteador-tplink-wi-fi-archer-c50-d-band-ac1200-4p-4antenas-m-pn-archer-c50,
Roteador Wireless Intelbras Twibi Fast Mesh 2.4GHz até 300MBPS  2 Portas -  Kit 2 Unidades,"R$ 328,83",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-twibi-fast-mesh-2-4ghz-ate-300mbps-2-portas-kit-2-unidades,
Kit 5 Unidades Roteador Tp-Link Ac1200 – Archer C6,"R$ 1.450,39",,https://www.buscape.com.br/modem-e-roteador/kit-5-unidades-roteador-tp-link-ac1200-archer-c6,
"Roteador, Wi Fi Mesh Intelbras Kit Twibi Fast  2 Unid","R$ 585,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-mesh-intelbras-kit-twibi-fast-2-unid,
Roteador / Access Point Corporativo Teto Ap 360 - Intelbras,"R$ 381,92",,https://www.buscape.com.br/modem-e-roteador/roteador-access-point-corporativo-teto-ap-360-intelbras,
Xiaomi Mi 4Roteador de banda dupla sem fios Wi-Fi Sinal Repetidor Extensor de Rede,"R$ 120,49",,https://www.buscape.com.br/modem-e-roteador/xiaomi-mi-4roteador-de-banda-dupla-sem-fios-wi-fi-sinal-repetidor-extensor-de-rede,
Kit 2 Unidades Roteador Tp-Link Ac1200 – Archer C6,"R$ 598,59",,https://www.buscape.com.br/modem-e-roteador/kit-2-unidades-roteador-tp-link-ac1200-archer-c6,
Extensor de Alcance Wi-Fi TP-Link RE305 AC1200 - 2.4 GHz e 5 GHz - Repetidor de Sinal e Access Point,"R$ 485,99",,https://www.buscape.com.br/modem-e-roteador/extensor-de-alcance-wi-fi-tp-link-re305-ac1200-2-4-ghz-e-5-ghz-repetidor-de-sinal-e-access-point,
Roteador Wireless Intelbras 300Mpbs RF 301K 4750073 29769,"R$ 142,50",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-300mpbs-rf-301k-4750073-29769,
Roteador Wireless 1200Mbps Intelbras ACtion RF1200,"R$ 304,25",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-1200mbps-intelbras-action-rf1200,
Roteador Tplink Mercusys Mw301r 300mbps 2 Antenas,"R$ 62,26",,https://www.buscape.com.br/modem-e-roteador/roteador-tplink-mercusys-mw301r-300mbps-2-antenas,
Repetidor Wireless Wi-Fi Tp-Link Tl-Wa855Re 300 Mbps Bom,"R$ 316,17",,https://www.buscape.com.br/modem-e-roteador/repetidor-wireless-wi-fi-tp-link-tl-wa855re-300-mbps-bom,
Repetidor Wireless 4 Antenas 300mbps Wifi Pix-link Lv-wr09,"R$ 164,50",,https://www.buscape.com.br/modem-e-roteador/repetidor-wireless-4-antenas-300mbps-wifi-pix-link-lv-wr09,
Roteador Internet Wifi Rede 300Mbps Wireless 2 Antenas,"R$ 198,00",,https://www.buscape.com.br/modem-e-roteador/roteador-internet-wifi-rede-300mbps-wireless-2-antenas,
Mini Wi-Fi amplificador wireless repetidor de sinal expansor sinal Wifi,"R$ 107,03",,https://www.buscape.com.br/modem-e-roteador/mini-wi-fi-amplificador-wireless-repetidor-de-sinal-expansor-sinal-wifi,
DAP-2230,"R$ 481,00",,https://www.buscape.com.br/modem-e-roteador/access-point-300-mbps-d-link-dap-2230,D-Link
Access Point Corporativo - Eap225 Wall Ac1200 - Tp-link,"R$ 663,16",,https://www.buscape.com.br/modem-e-roteador/access-point-corporativo-eap225-wall-ac1200-tp-link,
TD-W9970,"R$ 367,73",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-tp-link-td-w9970,TP-Link
Roteador TPLink AC750 Dual Band 4 antenas Archer C21 ,"R$ 169,00",,https://www.buscape.com.br/modem-e-roteador/roteador-tplink-ac750-dual-band-4-antenas-archer-c21,
8dbi 4g Crc9 Conector Omni Antena Modem Roteador Sinal Impulsionador Alto Ganho,"R$ 48,70",,https://www.buscape.com.br/modem-e-roteador/8dbi-4g-crc9-conector-omni-antena-modem-roteador-sinal-impulsionador-alto-ganho,
X1000,"R$ 273,91",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300-mbps-x1000-linksys,Linksys
Repetidor de Sinal Wireless Wifi 300 Mbps Extensor Amplificador 2.4Ghz ,"R$ 140,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wireless-wifi-300-mbps-extensor-amplificador-2-4ghz,
Access Point Corporativo Intelbras AP310 - 300Mbps - 2.4 GHz - Montável em Teto ou parede - Sistema,"R$ 366,29",,https://www.buscape.com.br/modem-e-roteador/access-point-corporativo-intelbras-ap310-300mbps-2-4-ghz-montavel-em-teto-ou-parede-sistema,
TP-Link Archer AX11000 Roteador Tri-Band Wi-Fi 6,"R$ 3.477,99",,https://www.buscape.com.br/modem-e-roteador/tp-link-archer-ax11000-roteador-tri-band-wi-fi-6,
Roteador TP-Link TL-WR829N Wireless Multimodo 300 Mbps com 2 Antenas 5dBi IPv6,"R$ 82,51",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-tl-wr829n-wireless-multimodo-300-mbps-com-2-antenas-5dbi-ipv6,
Roteador Tenda AC6 Dual-Band AC1200 Mbps Beamforming+ 2.4Ghz e 5Ghz 5 Anos Garantia High Power - AC6,"R$ 213,06",,https://www.buscape.com.br/modem-e-roteador/roteador-tenda-ac6-dual-band-ac1200-mbps-beamforming-2-4ghz-e-5ghz-5-anos-garantia-high-power-ac6,
ONU + roteador gpon voip gigabit dual band AC1200 archer XR500V,"R$ 702,67",,https://www.buscape.com.br/modem-e-roteador/onu-roteador-gpon-voip-gigabit-dual-band-ac1200-archer-xr500v,
Gsm / 3G 900 / 2100mhz Repetidor Repetidor De Amplificador De Reforço De Sinal De Telefone Móvel,"R$ 778,20",,https://www.buscape.com.br/modem-e-roteador/gsm-3g-900-2100mhz-repetidor-repetidor-de-amplificador-de-reforco-de-sinal-de-telefone-movel,
Roteador Wireless 300Mbps+2 Antenas Tp-Link,"R$ 109,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300mbps-2-antenas-tp-link,
Roteador Intelbras Wi-fi Gf 1200 Dual Band Wan Giga 1000mbps,"R$ 329,90",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-wi-fi-gf-1200-dual-band-wan-giga-1000mbps,
Roteador Mercusys High Power MW330HP 300mbps 3 Antenas 7 dBi 1000mW Turbo Boost - MW330HP,"R$ 215,26",,https://www.buscape.com.br/modem-e-roteador/roteador-mercusys-high-power-mw330hp-300mbps-3-antenas-7-dbi-1000mw-turbo-boost-mw330hp,
Kit Conexao Sem Fio para Cftv Ip Preconfigurado Apc5A15,"R$ 970,87",,https://www.buscape.com.br/modem-e-roteador/kit-conexao-sem-fio-para-cftv-ip-preconfigurado-apc5a15,
Roteador 4p Wan/lan Tl-r470t+ Com Balanceamento De Carga Tp-link,"R$ 337,04",,https://www.buscape.com.br/modem-e-roteador/roteador-4p-wan-lan-tl-r470t-com-balanceamento-de-carga-tp-link,
Kit Roteador Wireless Intelbras Twibi Giga Wi-Fi 5 Mesh AC 1200,"R$ 930,50",,https://www.buscape.com.br/modem-e-roteador/kit-roteador-wireless-intelbras-twibi-giga-wi-fi-5-mesh-ac-1200,
Access point tp-link eap245 wireless dual band gigabit ac 1750mps,"R$ 922,15",,https://www.buscape.com.br/modem-e-roteador/access-point-tp-link-eap245-wireless-dual-band-gigabit-ac-1750mps,
Roteador NETGEAR Powerline 2000 Extra Outlet-PLP2000-100PAS,"R$ 2.508,33",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-powerline-2000-extra-outlet-plp2000-100pas,
Roteador UniFi Ubiquiti 8P RJ45 + 2P 10GbE SFP+ - UDM-Pro,"R$ 1.908,48",,https://www.buscape.com.br/modem-e-roteador/roteador-unifi-ubiquiti-8p-rj45-2p-10gbe-sfp-udm-pro,
Roteador Intelbras Wireless Ac Dual Band Action Rf 1200 - 4750075,"R$ 291,18",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-wireless-ac-dual-band-action-rf-1200-4750075,
Roteador Tp-Link Tx-6610 Tpl0490 Gpon De 1 Porta Gigabit,"R$ 217,12",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-tx-6610-tpl0490-gpon-de-1-porta-gigabit,
Repetidor De Sinal Wifi Sem Fio Wireless Roteador Alto Alcance 4 Antenas 2800mbps Pix-Link,"R$ 120,80",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wifi-sem-fio-wireless-roteador-alto-alcance-4-antenas-2800mbps-pix-link,
4G Wireless Internet Wifi Router USB wifi Modem Banda Larga Hotspot Repetidor,"R$ 251,50",,https://www.buscape.com.br/modem-e-roteador/4g-wireless-internet-wifi-router-usb-wifi-modem-banda-larga-hotspot-repetidor,
Repetidor Expansor Sinal Wireless Wifi Internet Rede,"R$ 75,20",,https://www.buscape.com.br/modem-e-roteador/repetidor-expansor-sinal-wireless-wifi-internet-rede,
Roteador Xiaomi Mi Router 4a Ac1200 Dual Band Roteador Wi-fi Mi Router 4A Repetidor Xiaomi Mi Router 4aXM499BRA PRD-X00499,"R$ 319,98",,https://www.buscape.com.br/modem-e-roteador/roteador-xiaomi-mi-router-4a-ac1200-dual-band-roteador-wi-fi-mi-router-4a-repetidor-xiaomi-mi-router-4axm499bra-prd-x00499,
Repetidor Tplink Wireless WA850RE N 300Mbps,"R$ 154,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-tplink-wireless-wa850re-n-300mbps,
Roteador Wireless N 300Mbps High Power 1000mw Antenas De 7DBI MERCUSYS,"R$ 201,30",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-n-300mbps-high-power-1000mw-antenas-de-7dbi-mercusys,
"Repetidor Range Extender RE200, AC750, Ethernet, Wi-Fi, 300Mpbs - Tp-Link","R$ 306,29",,https://www.buscape.com.br/modem-e-roteador/repetidor-range-extender-re200-ac750-ethernet-wi-fi-300mpbs-tp-link,
Roteador Wireless D-link Duas Antenas Dir 615 X1 N 300mb,"R$ 142,19",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-d-link-duas-antenas-dir-615-x1-n-300mb,
Kit 2 Roteadores Wireless Mesh Dual Band Twibi Fast Intebras,"R$ 532,28",,https://www.buscape.com.br/modem-e-roteador/kit-2-roteadores-wireless-mesh-dual-band-twibi-fast-intebras,
2.4G wifi repetidor de sinal Amplificador Wireless Router Extender Para Xiaomi Pro,,,https://www.buscape.com.br/modem-e-roteador/2-4g-wifi-repetidor-de-sinal-amplificador-wireless-router-extender-para-xiaomi-pro,
Roteador Access Point Intelbras AP 360 300Mbps 2 Antenas Internas,,,https://www.buscape.com.br/modem-e-roteador/roteador-access-point-intelbras-ap-360-300mbps-2-antenas-internas,
Roteador Wireless Mesh AC 1200 Enterprise EW9+EP9X2 Tenda,,,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mesh-ac-1200-enterprise-ew9-ep9x2-tenda,
Roteador Intelbras Wireless AC GF1200 4750076,,,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-wireless-ac-gf1200-4750076,
Roteador Tp-link Wi-fi N 300mbps Tl-wr820n (br),"R$ 158,10",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wi-fi-n-300mbps-tl-wr820n-br,
Kit 10 Unidades Roteador Tp-Link Ac1200 – Archer C6,"R$ 2.870,01",,https://www.buscape.com.br/modem-e-roteador/kit-10-unidades-roteador-tp-link-ac1200-archer-c6,
Roteador Twibi Fast Mesh Intelbras Ac 1200 Dual Band 2.4 Ghz,"R$ 538,47",,https://www.buscape.com.br/modem-e-roteador/roteador-twibi-fast-mesh-intelbras-ac-1200-dual-band-2-4-ghz,
Kit Sem Fio Para Cftv Ip  Intelbras Wom 5a Mimo 16dbi 4750090,"R$ 1.088,46",,https://www.buscape.com.br/modem-e-roteador/kit-sem-fio-para-cftv-ip-intelbras-wom-5a-mimo-16dbi-4750090,
Repetidor WIFI RP300N Orbisat,"R$ 125,02",,https://www.buscape.com.br/modem-e-roteador/repetidor-wifi-rp300n-orbisat,
KP-R04,"R$ 109,90",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-knup-kp-r04,Knup
Roteador Access Point Corporativo Dual Band De Alta Velocidade Ap 1350 Ac 4750082,"R$ 1.246,21",,https://www.buscape.com.br/modem-e-roteador/roteador-access-point-corporativo-dual-band-de-alta-velocidade-ap-1350-ac-4750082,
Roteador NETGEAR Nighthawk AC2300 Cybersecurity Wi-Fi Router-RS400-100NAS,"R$ 7.115,03",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-nighthawk-ac2300-cybersecurity-wi-fi-router-rs400-100nas,
Sem fio 300Mbps Wi-Fi 802.11 ap Wifi Faixa Router Repetidor Extender impulsionador,"R$ 75,21",,https://www.buscape.com.br/modem-e-roteador/sem-fio-300mbps-wi-fi-802-11-ap-wifi-faixa-router-repetidor-extender-impulsionador,
Tp-link Archer Ax10 Roteador Ax1500 Wifi 6 Dual-band Gigabit 4 Antennas,"R$ 716,10",,https://www.buscape.com.br/modem-e-roteador/tp-link-archer-ax10-roteador-ax1500-wifi-6-dual-band-gigabit-4-antennas,
Roteador Wi-Fi TP-Link TL-WR940N-V6 - 450Mbps - 3 antenas 5dBi,"R$ 232,19",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-tp-link-tl-wr940n-v6-450mbps-3-antenas-5dbi,
Roteador Wi-Fi Intelbras Twibi Giga+ AC1200 - 2 unidades - Wi-Fi MESH - Dual Band - 4750079,"R$ 989,99",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-intelbras-twibi-giga-ac1200-2-unidades-wi-fi-mesh-dual-band-4750079,
3g/4g Wifi Antena Roteador Externo Crc9 Conector Para Roteador Placa De Rede #2,"R$ 37,37",,https://www.buscape.com.br/modem-e-roteador/3g-4g-wifi-antena-roteador-externo-crc9-conector-para-roteador-placa-de-rede-2,
Roteador Tp-link Wireless Ax1500 Wifi 6 Archer Ax10 Gigabit,"R$ 872,90",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-ax1500-wifi-6-archer-ax10-gigabit,
Roteador Wireless Tp-Link Tl-Wr941Hp 450Mbps,"R$ 335,80",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-tl-wr941hp-450mbps,
Repetidor De Wifi Rede Wireless 300mbps com função WPS,"R$ 109,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-wifi-rede-wireless-300mbps-com-funcao-wps,
Mikrotik Routerboard Rb 750Gr3 Hex 880Mhz 256Mb L4,"R$ 541,75",,https://www.buscape.com.br/modem-e-roteador/mikrotik-routerboard-rb-750gr3-hex-880mhz-256mb-l4,
Roteador Tp-Link 5-Port 10/100/1000 Mbps Gigabit Smart,"R$ 1.061,03",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-5-port-10-100-1000-mbps-gigabit-smart,
Roteador Asus Rt-ax82u Ax5400 Wifi6 Aura Rgb,"R$ 2.874,10",,https://www.buscape.com.br/modem-e-roteador/roteador-asus-rt-ax82u-ax5400-wifi6-aura-rgb,
Access Point Ubiquiti UniFi® UAP AC IW AC1200 - 2.4 GHz e 5 GHz - Gigabit - PoE passivo - UAP-AC-IW,"R$ 1.295,99",,https://www.buscape.com.br/modem-e-roteador/access-point-ubiquiti-unifi-uap-ac-iw-ac1200-2-4-ghz-e-5-ghz-gigabit-poe-passivo-uap-ac-iw,
Repetidor De Wi-fi 300mbps Melhora Sinal Wa850re - Tp-link,"R$ 199,99",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-wi-fi-300mbps-melhora-sinal-wa850re-tp-link,
Roteador Wireless Intelbras Mesh Twibi Fast Unit 4750070,"R$ 328,19",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-mesh-twibi-fast-unit-4750070,
Access Point Ubiquiti Unifi Uap Ac Pro Br Mimo 2.4/5.0 450/1300mbps,"R$ 1.950,00",,https://www.buscape.com.br/modem-e-roteador/access-point-ubiquiti-unifi-uap-ac-pro-br-mimo-2-4-5-0-450-1300mbps,
Roteador Wireless WiFi 300mbps 2.4GHz 4 antenas 5dBi Knup KP-R05,"R$ 187,99",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-wifi-300mbps-2-4ghz-4-antenas-5dbi-knup-kp-r05,
Roteador D-LINK Wireless AC1200 Preset TR069 - MESH - Dualband DIR-841,"R$ 316,59",,https://www.buscape.com.br/modem-e-roteador/roteador-d-link-wireless-ac1200-preset-tr069-mesh-dualband-dir-841,
Roteador Linksys AC1200 Dual-Band WiFi 5 Router EA6350,"R$ 2.147,03",,https://www.buscape.com.br/modem-e-roteador/roteador-linksys-ac1200-dual-band-wifi-5-router-ea6350,
Roteador Mesh Cosmo AC1200 2 Pçs Dual Band MESH WHOLE HOME RE010 - Multilaser,"R$ 431,51",,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-cosmo-ac1200-2-pcs-dual-band-mesh-whole-home-re010-multilaser,
