model,price,reviews,sells,url,vendor
,700,"4,972",26,https://produto.mercadolivre.com.br/MLB-2708600777-lote-10-roteador-tp-link-archer-c20-azul-e-branco-100240v-_JM,
,124.20,"2,462",23,https://produto.mercadolivre.com.br/MLB-1845867547-roteador-wireless-wi-fi-tp-link-wr840n-300mbps-2-antenas-_JM,
,159,89,12,https://produto.mercadolivre.com.br/MLB-1654298280-roteador-tp-link-wireless-tl-wr-840n-2-antenas-300mbps-_JM,
,84.79,"4,972",2,https://produto.mercadolivre.com.br/MLB-2222709850-roteador-tp-link-c20-3-antenas-usado-_JM,
,26.90,10,330,https://produto.mercadolivre.com.br/MLB-1686151542-suporte-roteador-tp-link-deco-m9-plus-para-parede-teto-_JM,
,259,414,1,https://produto.mercadolivre.com.br/MLB-2148343779-roteador-gigabit-wi-fi-4-antenas-tp-link-ec220-g5-dual-band-_JM,
,84.99,32,543,https://produto.mercadolivre.com.br/MLB-1687145780-repetidor-amplificador-de-sinal-wifi-300mbps-botao-wps-_JM,
,209,180,2,https://produto.mercadolivre.com.br/MLB-2704799560-roteador-mercusys-ac12g-v1-preto-220v-4-antenas-_JM,
,240.82,420,87,https://produto.mercadolivre.com.br/MLB-1976162720-roteador-load-balance-tp-link-tl-r470t-4-portas-wan-c-nf-_JM,
,114.97,"5,208",17,https://produto.mercadolivre.com.br/MLB-1621303002-repetidor-roteador-de-sinal-wi-fi-300mbps-50-metros-pix-link-_JM,
EXO AX,1359,9,96,https://www.mercadolivre.com.br/roteador-d-link-exo-ax-dir-x5460-preto-110v220v/p/MLB18630620?pdp_filters=category:MLB5867,D-Link
,1879.49,11,7,https://produto.mercadolivre.com.br/MLB-2147526733-ubiquiti-ac-mesh-unifi-ap-pro-uap-ac-m-pro-br-245ghz-_JM,
,410,"1,229",1,https://produto.mercadolivre.com.br/MLB-2713229023-roteador-mercusys-mw301r-110v220v-kit-com-10-unidades-_JM,
,200,"1,661",4,https://produto.mercadolivre.com.br/MLB-1588692471-roteador-smart-action-rf-1200-intelbras-_JM,
,69.99,109,19,https://produto.mercadolivre.com.br/MLB-1812198246-roteador-tenda-n300-300mbps-em-24ghz-com-2-antenas-_JM,
,59.99,962,2,https://produto.mercadolivre.com.br/MLB-2622274640-repetidor-amplificador-wifi-dhj-dr4-300m-branco-110v220v-_JM,
,78.20,4,22,https://produto.mercadolivre.com.br/MLB-2149122682-repetidor-sinal-receptor-transmissor-wifi-internet-oferta-nf-_JM,
,1099.76,46,19,https://produto.mercadolivre.com.br/MLB-1778343733-access-point-omada-eap225-ac1350-gigabit-2-anos-de-garantia-_JM,
,187,887,15,https://produto.mercadolivre.com.br/MLB-1709240542-repetidor-de-sinal-wi-fi-tp-link-re200-ac750-dual-band-_JM,
,288,174,106,https://produto.mercadolivre.com.br/MLB-2166619433-roteador-wireless-wi-fi-huawei-ws5200-gigabit-ac1300-_JM,
WRN 150,105,87,40,https://www.mercadolivre.com.br/roteador-access-point-wds-intelbras-wrn-150-preto-100v240v/p/MLB19091472?pdp_filters=category:MLB5867,Intelbras
,966.90,136,3,https://produto.mercadolivre.com.br/MLB-1817373851-kit-2-roteador-mesh-gigabit-wifi-dlink-covr-1102-1200-alexa-_JM,
,8,367,1,https://produto.mercadolivre.com.br/MLB-1820391893-suporte-e-configuraco-mikrotik-_JM,
,229,127,103,https://produto.mercadolivre.com.br/MLB-1785148146-access-point-mikrotik-routerboard-hap-lite-rb941-2nd-1-un-_JM,
,189.99,83,104,https://produto.mercadolivre.com.br/MLB-1388002320-repetidor-wireless-wifi-dual-band-ac750-d-link-dap-1530-cnf-_JM,
,198,20,1,https://produto.mercadolivre.com.br/MLB-2645015294-repetidor-xiaomi-dual-band-ac-1200-_JM,
,236.43,191,12,https://produto.mercadolivre.com.br/MLB-1633389554-roteador-tp-link-portatil-3g4g-tl-mr3020-_JM,
,45,"1,759",12,https://produto.mercadolivre.com.br/MLB-1561951144-roteador-tp-link-300mb-wifi-849n-usado-funcionando-100-_JM,
,213.33,191,15,https://produto.mercadolivre.com.br/MLB-1934961332-mini-roteador-portatil-tp-link-tl-mr3020-oferta-_JM,
,725,60,3,https://produto.mercadolivre.com.br/MLB-2674764136-access-point-outdoor-mikrotik-ap-rbomnitiku-5hnd-l4-_JM,
,399.99,684,169,https://produto.mercadolivre.com.br/MLB-946375474-mikrotik-rb-941-wifi-hotspot-social-check-in-login-facebook-_JM,
,99.99,16,147,https://produto.mercadolivre.com.br/MLB-1189161499-repetidor-wi-fi-roteador-wireless-2800mts-4-antenas-wifi-_JM,
,63.60,5,30,https://produto.mercadolivre.com.br/MLB-1829852396-roteador-24ghz-2-antenas-linksys-wrt54g-com-nfe-_JM,
,350,"2,111",7,https://produto.mercadolivre.com.br/MLB-1881574245-roteador-access-point-extender-tp-link-tl-wr841hp-1000-mw-_JM,
TL-WPA4220KIT,570,144,684,https://www.mercadolivre.com.br/adaptador-powerline-tp-link-tl-wpa4220kit-v5-branco-220v-2-unidades/p/MLB18428217?pdp_filters=category:MLB5867,TP-Link
,188.90,"1,776",3,https://produto.mercadolivre.com.br/MLB-2181307171-repetidor-access-point-extensor-sinal-sem-fio-tplink-tlwa855-_JM,
,1630.47,137,24,https://produto.mercadolivre.com.br/MLB-2007339110-roteador-mikrotik-rb4011igsrm-_JM,
,104.90,329,2,https://produto.mercadolivre.com.br/MLB-2071222143-roteador-repetidor-tp-link-tl-wr829n-multimodo-300mbps-_JM,
300N,116.91,12,485,https://www.mercadolivre.com.br/roteador-greatek-4-portas-ipv6-2-antenas-300mbps-gwr300n/p/MLB19165929?pdp_filters=category:MLB5867,Greatek
,135.75,29,477,https://produto.mercadolivre.com.br/MLB-1952784252-extensor-repetidor-de-sinal-wi-fi-1800mbps-_JM,
,159.60,"8,746",2,https://produto.mercadolivre.com.br/MLB-2088810054-repetidor-tp-link-tl-wa850re-branco-110220-_JM,
,1424.59,"1,113",18,https://produto.mercadolivre.com.br/MLB-2007651878-access-point-roteador-wi-fi-mesh-tp-link-deco-m5-3-unidades-_JM,
,227.83,18,13,https://produto.mercadolivre.com.br/MLB-1406903741-roteador-linksys-cisco-x1000-wireless-n300-modem-adsl2-_JM,
,98.86,969,1,https://produto.mercadolivre.com.br/MLB-2633983449-repetidor-range-extender-xiaomi-mi-pro-r03-preto-100v240v-_JM,
,659.90,4,158,https://produto.mercadolivre.com.br/MLB-2085594963-link-4g-amplimax-antena-modem-elsys-internet-e-celular-rural-_JM,
,339,71,70,https://produto.mercadolivre.com.br/MLB-2075091406-roteador-multilaser-ac2600-gigabit-sirius-preto-re016-_JM,
,212.77,"1,130",108,https://produto.mercadolivre.com.br/MLB-1492025093-roteador-tplink-ac1200-archer-c50-v4-check-in-facebook-c-ga-_JM,
,378.80,347,5,https://produto.mercadolivre.com.br/MLB-2684596934-roteador-twibi-wifi-mesh-fast-kit-2-unidades-intelbras-_JM,
,333.30,15,6,https://produto.mercadolivre.com.br/MLB-2621986744-roteador-wireless-tp-link-deco-m4-whole-home-1167mbps-dual-_JM,
,321.90,420,8,https://produto.mercadolivre.com.br/MLB-1865622467-load-balance-roteador-tl-r470t-tp-link-4x-wan-4x-lan-_JM,
,752,6,238,https://produto.mercadolivre.com.br/MLB-1091801479-mikrotik-routerboard-rblhg-5hpnd-xl-27-dbi-l3-lhg-xl-hp5-_JM,
,208.99,466,17,https://produto.mercadolivre.com.br/MLB-1311771118-roteador-wifi-multilaser-4-antenas-ac1200-dual-band-200mw-_JM,
,809,58,10,https://produto.mercadolivre.com.br/MLB-2016472739-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-x20-_JM,
,1399.49,4,7,https://produto.mercadolivre.com.br/MLB-1299979182-access-point-d-link-dap-2610-ac1300-mbps-full-_JM,
,240,"6,675",7,https://produto.mercadolivre.com.br/MLB-1813487643-roteador-tp-link-archer-c60-branco-_JM,
,76.99,8,51,https://produto.mercadolivre.com.br/MLB-1955039254-wifi-sinal-amplificador-300m-wireless-n-_JM,
,304.56,4,110,https://produto.mercadolivre.com.br/MLB-1593274900-repetidor-sem-fio-wi-fi-24g-5ghz-longo-alcance-1200mbps-_JM,
,128,253,24,https://produto.mercadolivre.com.br/MLB-1814815924-repetidor-sinal-wifi-xiaomi-mi-300mbps-24ghz-_JM,
,98.90,178,7,https://produto.mercadolivre.com.br/MLB-1690086308-roteador-pixlink-4-antenas-wifi-amplificador-de-sinal-2800m-_JM,
,650,377,1,https://produto.mercadolivre.com.br/MLB-2692565456-2u-roteador-sistema-wi-fi-mesh-intelbras-twibi-giga-branco-_JM,
,128.60,969,23,https://produto.mercadolivre.com.br/MLB-1918739692-expansor-amplificador-de-sinal-wifi-melhora-a-conexo-cnf-_JM,
,950.90,15,1,https://produto.mercadolivre.com.br/MLB-2706671884-roteador-sem-fio-tp-link-deco-m4-whole-home-ac1200-3u-_JM,
,89.90,"5,208",2,https://produto.mercadolivre.com.br/MLB-1985598303-expansor-wireless-300m-internet-repetidor-de-sinal-wifi-_JM,
RT-AC51U,179,135,681,https://www.mercadolivre.com.br/access-point-roteador-asus-rt-ac51u-preto-110v240v/p/MLB6353005?pdp_filters=category:MLB5867,Asus
,1005,160,32,https://produto.mercadolivre.com.br/MLB-1288205381-roteador-tenda-mw6-malha-mesh-kit-3-unidades-gigabit-wifi-_JM,
,143.89,384,21,https://produto.mercadolivre.com.br/MLB-2130111563-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,
,480.30,151,12,https://produto.mercadolivre.com.br/MLB-1755494752-roteador-wireless-d-link-ac1300-mu-mimo-4-antenas-dir-853-_JM,
,339.99,"3,217",66,https://produto.mercadolivre.com.br/MLB-1697400706-roteador-tp-link-941hp-450mbps-3-antenas-8dbi-alta-potencia-_JM,
UniFi,2999,34,1567,https://www.mercadolivre.com.br/roteador-ubiquiti-unifi-usg-branco-100v240v/p/MLB15378985?pdp_filters=category:MLB5867,Ubiquiti
,848,5,204,https://produto.mercadolivre.com.br/MLB-1650735666-mikrotik-routerboard-rblhg-5hpnd-xl-27-dbi-l3-lhg-xl-hp5-_JM,
,97.99,384,4,https://produto.mercadolivre.com.br/MLB-2618421638-repetidor-amplificador-extensor-de-sinal-2800mbps-barato-_JM,
,272.77,547,68,https://produto.mercadolivre.com.br/MLB-1454598675-roteador-gigabit-tenda-ac10-ac-1200-mbps-mu-mimo-24-e-50-_JM,
,367.84,587,7,https://produto.mercadolivre.com.br/MLB-2049201389-roteador-deco-m4-gigabit-ac1200-sistema-mesh-tp-link-_JM,
,359,71,15,https://produto.mercadolivre.com.br/MLB-2075072317-roteador-multilaser-ac2600-gigabit-sirius-preto-re016-_JM,
,120.47,384,8,https://produto.mercadolivre.com.br/MLB-2079553861-repetidor-wi-fi-wireless-n-ap-extensor-sinal-router-wifi-_JM,
,232,43,2,https://produto.mercadolivre.com.br/MLB-2620211577-access-point-indoor-tp-link-omada-eap110-repetidor-wifi-teto-_JM,
,313.89,76,195,https://produto.mercadolivre.com.br/MLB-1670273127-roteador-tp-link-wireless-ac1350-dual-band-ec230-g1-_JM,
,1400,349,1,https://produto.mercadolivre.com.br/MLB-2707189113-roteador-tp-link-archer-c5-v4-branco-10-unidades-_JM,
,29.90,12,1,https://produto.mercadolivre.com.br/MLB-2638028785-placa-base-do-roteador-wireless-keo-klr-301-_JM,
,345,747,1,https://produto.mercadolivre.com.br/MLB-2642388525-roteador-intelbras-iwr-3000n-branco-100v240v-10-pcfonte-_JM,
,262.63,13,290,https://produto.mercadolivre.com.br/MLB-1981440318-repetidor-de-sinal-5g-sem-fio-300mbps-tp-link-dual-band-wifi-_JM,
,795,73,20,https://produto.mercadolivre.com.br/MLB-2051085598-roteador-tp-link-tl-er605-vpn-safestream-gigabit-mult-wan-_JM,
,103.40,109,15,https://produto.mercadolivre.com.br/MLB-1356103173-roteador-wifi-300mbps-n301-tenda-_JM,
Cloud Core,6700,41,893,https://www.mercadolivre.com.br/roteador-mikrotik-cloud-core-r2-ccr1036-12g-4s-branco-100v240v/p/MLB6364666?pdp_filters=category:MLB5867,MikroTik
,771,862,22,https://produto.mercadolivre.com.br/MLB-1504940941-extensor-wireless-powerline-tp-link-tl-wpa4220-tkit-pack-3un-_JM,
,1799.10,56,380,https://produto.mercadolivre.com.br/MLB-2027893329-google-wi-fi-roteador-mesh-ac1200-3-unidades-_JM,
UniFi,5689,299,170,https://www.mercadolivre.com.br/access-point-outdoor-access-point-indoor-ubiquiti-unifi-ac-pro-ap-uap-ac-pro-branco-5-unidades/p/MLB15996875?pdp_filters=category:MLB5867,Ubiquiti
,780,432,44,https://produto.mercadolivre.com.br/MLB-2680299516-lote-30-unidades-roteador-d-link-n300-dir-615-preto-bivolt-_JM,
,10,367,1,https://produto.mercadolivre.com.br/MLB-1814240619-suporte-e-configuraco-mikrotik-_JM,
,68.39,87,2153,https://produto.mercadolivre.com.br/MLB-1747837644-repetidor-de-sinal-wifi-2-antenas-1200mbps-amplificador-_JM,
,79.99,962,378,https://produto.mercadolivre.com.br/MLB-1661193735-repetidor-de-sinal-wifi-expansor-wireless-internet-roteador-_JM,
,253.70,414,1,https://produto.mercadolivre.com.br/MLB-2081108438-roteador-tp-link-ec220-g5-branco-110v220v-_JM,
,494.99,"1,678",26,https://produto.mercadolivre.com.br/MLB-1932042124-roteador-wi-fi-wireless-corporativo-intelbras-hotspot-300-_JM,
,95.90,758,27,https://produto.mercadolivre.com.br/MLB-2067018050-roteador-wireless-tp-link-mercusys-mw301r-300mbps-2-ant-_JM,
,96.34,4,337,https://produto.mercadolivre.com.br/MLB-1087603077-gbic-10gb-850nm-300m-modulo-sfp-10gb-mmf-sr-_JM,
,282,20,11,https://produto.mercadolivre.com.br/MLB-2062447177-repetidor-xiaomi-wifi-mi-ac1200-dual-band-extensor-de-sinal-_JM,
,699,17,352,https://produto.mercadolivre.com.br/MLB-1731722981-internet-rural-amplimax-fit-4g-roteador-cabo-20m-_JM,
,365,"2,128",7,https://produto.mercadolivre.com.br/MLB-2695434971-roteador-repetidor-intelbras-action-rg1200-gigabit-dualband-_JM,
,1489.12,"1,113",10,https://produto.mercadolivre.com.br/MLB-2015305748-roteador-tp-link-wireless-mesh-deco-m5-ac1300-1300mbps-3-un-_JM,
,118.49,969,2,https://produto.mercadolivre.com.br/MLB-2138326626-repetidor-xiaomi-wi-fi-amplificador-300mbps-envio-todo-br-_JM,
,122.77,89,35,https://produto.mercadolivre.com.br/MLB-1516570774-roteador-repetidor-n300-wifi-300mbps-tp-link-tl-wr840nw-v6-_JM,
,382.61,"3,217",43,https://produto.mercadolivre.com.br/MLB-1285644990-roteador-tp-link-n-450mbps-high-power-tl-wr941hp-_JM,
,102.40,"5,208",10,https://produto.mercadolivre.com.br/MLB-2147060186-repetidor-pixlink-4-antenas-amplificador-de-sinal-2800m-wifi-_JM,
,139,45,6,https://produto.mercadolivre.com.br/MLB-2100993155-roteador-ac5-tenda-ac-1200-mbps-dualband-com-4-antenas-5dbi-_JM,
,389,14,3,https://produto.mercadolivre.com.br/MLB-2650392543-access-point-mikrotik-routerboard-rbsxtsq5nd-l3-lite5-_JM,
,472,"1,123",60,https://produto.mercadolivre.com.br/MLB-2030410086-access-point-repetidor-ac1750-dual-band-tp-link-re450-_JM,
,1199,367,26,https://produto.mercadolivre.com.br/MLB-2108623878-mikrotik-routerboard-rb-3011uias-rm-l5-_JM,
,69.99,10,228,https://produto.mercadolivre.com.br/MLB-1726086066-repetidor-amplificador-de-sinal-wifi-300mbps-botao-wps-_JM,
,609,40,1335,https://produto.mercadolivre.com.br/MLB-1713894337-link-4g-amplimax-elsys-internet-e-celular-rural-_JM,
RE170,109.90,21,160,https://www.mercadolivre.com.br/roteador-wisp-multilaser-re170-branco-100v240v/p/MLB19091477?pdp_filters=category:MLB5867,Multilaser
,25.43,14,299,https://produto.mercadolivre.com.br/MLB-1814130704-kit-2-suportes-de-parede-triangular-para-roteador-tp-link-m5-_JM,
,103.95,"2,462",12,https://produto.mercadolivre.com.br/MLB-2078102597-roteador-tp-link-tl-wr-840n-300mbps-access-point-2-antenas-_JM,
,199.99,127,59,https://produto.mercadolivre.com.br/MLB-1697386719-hap-litemikrotik-routerboard-rb941-2nd-lv4-tipo-mikrotik-_JM,
Cloud Core,7989,54,1397,https://www.mercadolivre.com.br/roteador-bridge-mikrotik-cloud-core-ccr1036-8g-2s-branco-100v240v/p/MLB8999649?pdp_filters=category:MLB5867,MikroTik
,980,17,64,https://produto.mercadolivre.com.br/MLB-1653878046-access-point-externo-tp-link-ac1200-eap225-outdoor-branco-_JM,
AC1900,785,63,292,https://www.mercadolivre.com.br/roteador-d-link-ac1900-dir-878-preto/p/MLB9452638?pdp_filters=category:MLB5867,D-Link
TL-MR3420,175,46,554,https://www.mercadolivre.com.br/roteador-wds-bridge-tp-link-tl-mr3420-v5-branco-220v/p/MLB18276020?pdp_filters=category:MLB5867,TP-Link
,236.10,"6,675",604,https://produto.mercadolivre.com.br/MLB-1174925928-roteador-wireless-tp-link-archer-c60-dual-band-ac1350-com-nf-_JM,
,54.99,10,396,https://produto.mercadolivre.com.br/MLB-1927783283-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,
,208.99,20,11,https://produto.mercadolivre.com.br/MLB-2608289819-repetidor-wireless-xiaomi-1200mbps-5ghz-padro-brasil-nf-_JM,
,196,262,30,https://produto.mercadolivre.com.br/MLB-2090012048-roteador-xiaomi-mi-r4a-dual-band-2450ghz-gigabit-bivolt-_JM,
Twibi Fast,202,329,6799,https://www.mercadolivre.com.br/roteador-sistema-wi-fi-mesh-intelbras-twibi-fast-4750070-branco-100v240v/p/MLB15392880?pdp_filters=category:MLB5867,Intelbras
,78.90,14,133,https://produto.mercadolivre.com.br/MLB-2065669278-repetidor-sinal-sem-fio-alta-velocidade-longa-distancia-wifi-_JM,
RouterBOARD,514,83,1974,https://www.mercadolivre.com.br/access-point-indoor-mikrotik-routerboard-hap-ac2-rbd52g-5hacd2hnd-tc-preto-100v240v/p/MLB13987146?pdp_filters=category:MLB5867,MikroTik
Deco E4,258,423,1775,https://www.mercadolivre.com.br/access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-e4-branco-100v240v/p/MLB15466435?pdp_filters=category:MLB5867,TP-Link
,680,559,9,https://produto.mercadolivre.com.br/MLB-2713551778-ubnt-uap-ac-lite-br-unifi-ap-ac-lite-mimo-245ghz-300867mb-_JM,
,199.84,252,1,https://produto.mercadolivre.com.br/MLB-2127234679-roteador-mercusys-mw330hp-high-power-wireless-300mbps-3-port-_JM,
,49.90,12,12,https://produto.mercadolivre.com.br/MLB-2163896828-roteador-d-link-150mbps-wireless-1-antena-di-524-lacrado-_JM,
,1200,19,2,https://produto.mercadolivre.com.br/MLB-2712529646-mikrotik-routerboard-rb-922uags-5hpacd-nm-dual-chain-_JM,
,846.48,46,93,https://produto.mercadolivre.com.br/MLB-1637534624-access-point-tp-link-mu-mimo-montavel-em-teto-ac1350-eap225-_JM,
,380,532,373,https://produto.mercadolivre.com.br/MLB-1922217628-access-point-roteador-tp-link-archer-c80-_JM,
TL-PA4010 KIT,797,630,3800,https://www.mercadolivre.com.br/adaptador-powerline-tp-link-tl-pa4010-kit-branco-e-cinza-110v220v-2-unidades/p/MLB11711528?pdp_filters=category:MLB5867,TP-Link
,99.90,384,1,https://produto.mercadolivre.com.br/MLB-2661930183-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,
OmniTIK 5 ac,840,8,349,https://www.mercadolivre.com.br/access-point-indoor-mikrotik-omnitik-5-ac-rbomnitikg-5hacd-branco-100v240v/p/MLB8721608?pdp_filters=category:MLB5867,MikroTik
UniFi,1839,11,1388,https://www.mercadolivre.com.br/access-point-outdoor-wmm-ubiquiti-unifi-ac-mesh-uap-ac-m-pro-branco-220v/p/MLB7917424?pdp_filters=category:MLB5867,Ubiquiti
Mi,210,36,460,https://www.mercadolivre.com.br/roteador-xiaomi-mi-router-4-branco/p/MLB15940035?pdp_filters=category:MLB5867,Xiaomi
,910.80,22,29,https://produto.mercadolivre.com.br/MLB-2188039277-roteador-xiaomi-ax6000-aiot-6000-mbs-wi-fi6-vpn-512mb-_JM,
Deco M4,319,15,54,https://www.mercadolivre.com.br/access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m4-v1-branco-e-preto-100v240v/p/MLB18383590?pdp_filters=category:MLB5867,TP-Link
,119.90,178,6,https://produto.mercadolivre.com.br/MLB-2181082872-repetidor-wifi-multilaser-re056-branco-_JM,
RouterBOARD,1052,19,793,https://www.mercadolivre.com.br/access-point-outdoor-mikrotik-routerboard-netmetal-5-rb922uags-5hpacd-nm-preto-100v240v/p/MLB7931366?pdp_filters=category:MLB5867,MikroTik
,59.90,30,2,https://produto.mercadolivre.com.br/MLB-2014845498-repetidor-multilaser-re055-branco-com-nfe-_JM,
,329,"3,217",1,https://produto.mercadolivre.com.br/MLB-2090119398-roteador-access-point-extender-tp-link-tl-wr941hp-preto-_JM,
,600,19,311,https://produto.mercadolivre.com.br/MLB-2007352427-roteador-xiaomi-mi-router-ax3000-wi-fi-6-mesh-_JM,
,99.99,432,23,https://produto.mercadolivre.com.br/MLB-2651560087-roteador-d-link-300mbps-2-antenas-preto-5-portas-dir-615z-_JM,
E900,59.90,155,724,https://www.mercadolivre.com.br/roteador-linksys-e900-preto-100v240v/p/MLB7868089?pdp_filters=category:MLB5867,Linksys
RouterBOARD,189.70,684,5635,https://www.mercadolivre.com.br/access-point-indoor-mikrotik-routerboard-hap-lite-rb941-2nd-tc-azul-e-branco/p/MLB8734740?pdp_filters=category:MLB5867,MikroTik
,473.50,712,3,https://produto.mercadolivre.com.br/MLB-1823666647-roteador-mikrotik-routerboard-rb750gr3-hex-5-portas-gigabit-_JM,
RouterBOARD,1162.77,16,218,https://www.mercadolivre.com.br/roteador-mikrotik-routerboard-hap-ac-rb962uigs-5hact2hnt-azul-e-branco-100v240v/p/MLB6363657?pdp_filters=category:MLB5867,MikroTik
,399.23,12,81,https://produto.mercadolivre.com.br/MLB-1730919776-ponto-de-acesso-tplink-eap110-outdoor-_JM,
,491.88,121,85,https://produto.mercadolivre.com.br/MLB-1975356351-mikrotik-sxt-5ndr2-l3-lite5-5ghz-16db-acces-point-outdoor-_JM,
HotSpot 300,419,"1,678",15887,https://www.mercadolivre.com.br/roteador-intelbras-hotspot-300-branco/p/MLB6079819?pdp_filters=category:MLB5867,Intelbras
RE011,76.82,24,947,https://www.mercadolivre.com.br/access-point-roteador-multilaser-re011-preto/p/MLB15833311?pdp_filters=category:MLB5867,Multilaser
,480,712,3,https://produto.mercadolivre.com.br/MLB-2710407552-mikrotik-routerboard-rb-750gr3-hex-880mhz-256mb-l4-_JM,
LiteAP,835,10,576,https://www.mercadolivre.com.br/access-point-ubiquiti-liteap-lap-gps-branco/p/MLB15355830?pdp_filters=category:MLB5867,Ubiquiti
,417.16,197,45,https://produto.mercadolivre.com.br/MLB-1637554380-roteador-tp-link-load-balance-broadband-tl-r480t-_JM,
,269,4,89,https://produto.mercadolivre.com.br/MLB-1070837015-mikrotik-routerboard-cap-lite-ap-paredeteto-l4-_JM,
,10,4,183,https://produto.mercadolivre.com.br/MLB-704816633-diagrama-de-manutenco-mikrotik-groove-sxt-metal-_JM,
,279.90,64,13,https://produto.mercadolivre.com.br/MLB-2066989370-onu-gpon-zte-f670l-1pot4ge-24g-5g-mimo-5dbi-upcwifi-ac1200-_JM,
AP 360,403,140,5383,https://www.mercadolivre.com.br/access-point-indoor-intelbras-ap-360-branco-110v220v/p/MLB8970695?pdp_filters=category:MLB5867,Intelbras
,858,22,1,https://produto.mercadolivre.com.br/MLB-2127036086-roteador-xiaomi-ax6000-aiot-_JM,
IWR 3000N,129.90,747,18521,https://www.mercadolivre.com.br/roteador-access-point-repetidor-intelbras-iwr-3000n-branco-100v240v/p/MLB9452640?pdp_filters=category:MLB5867,Intelbras
DAP-1325,135,352,7212,https://www.mercadolivre.com.br/repetidor-d-link-dap-1325-branco-110v240v/p/MLB15306585?pdp_filters=category:MLB5867,D-Link
,218.23,30,27,https://produto.mercadolivre.com.br/MLB-1812312551-roteador-tp-link-wi-fi-ac1200-dual-band-archer-c54-_JM,
TL-WR740N,51.40,49,478,https://www.mercadolivre.com.br/roteador-wds-bridge-tp-link-tl-wr740n-v7-branco-220v/p/MLB18270399?pdp_filters=category:MLB5867,TP-Link
TL-WA855RE,121,353,5516,https://www.mercadolivre.com.br/range-extender-tp-link-tl-wa855re-v4-branco-220v/p/MLB15909805?pdp_filters=category:MLB5867,TP-Link
,266.39,43,127,https://produto.mercadolivre.com.br/MLB-1637512896-access-point-tp-link-300mbps-montavel-em-teto-eap110-_JM,
RouterBOARD,769,60,703,https://www.mercadolivre.com.br/access-point-outdoor-mikrotik-routerboard-omnitik-5-poe-rbomnitikupa-5hnd-branco/p/MLB6322224?pdp_filters=category:MLB5867,MikroTik
,149,710,123,https://produto.mercadolivre.com.br/MLB-2020134348-access-point-repetidor-roteador-tp-link-archer-c21-branco-_JM,
,111,"2,462",5,https://produto.mercadolivre.com.br/MLB-2090099188-roteador-tp-link-tl-wr840n-branco-_JM,
,122.90,113,17,https://produto.mercadolivre.com.br/MLB-2067004756-roteador-wireless-mercusys-mw325r-n-300mbps-4-antenas-_JM,
,57.90,962,10,https://produto.mercadolivre.com.br/MLB-1895283957-repetidor-wireless-barato-envio-em-24h-pronta-entrega-nf-_JM,
,74.99,"5,208",29,https://produto.mercadolivre.com.br/MLB-2655439943-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,
Omada,200,43,1907,https://www.mercadolivre.com.br/access-point-indoor-tp-link-omada-eap110-branco/p/MLB15354537?pdp_filters=item_id:MLB1921830001,TP-Link
TL-WR940N,137,24,269,https://www.mercadolivre.com.br/roteador-wds-bridge-tp-link-tl-wr940n-v3-preto-220v/p/MLB15281947?pdp_filters=category:MLB5867,TP-Link
,90.99,969,113,https://produto.mercadolivre.com.br/MLB-1829367372-repetidor-xiaomi-mi-pro-300m-preto-100v240v-_JM,
,84.47,"5,208",2243,https://produto.mercadolivre.com.br/MLB-1824748195-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,
DIR-819,123.12,"1,535",10457,https://www.mercadolivre.com.br/roteador-d-link-dir-819-preto-110v220v/p/MLB9452636?pdp_filters=item_id:MLB1698335059,D-Link
,1056.70,27,7,https://produto.mercadolivre.com.br/MLB-2009535074-access-point-indoor-tp-link-omada-eap245-branco-_JM,
Archer,192,38,981,https://www.mercadolivre.com.br/roteador-wmm-range-extender-access-point-tp-link-archer-c50-v6-branco-220v/p/MLB18735760?pdp_filters=category:MLB5867,TP-Link
,51.99,87,2137,https://produto.mercadolivre.com.br/MLB-2025806600-repetidor-dr4-300m-branco-110v220v-bivolt-_JM,
,420,"3,582",288,https://produto.mercadolivre.com.br/MLB-1141001523-roteador-wireless-n-300mbps-tl-wr849n-tplink-_JM,
,659,5,155,https://produto.mercadolivre.com.br/MLB-2156529828-kit-roteador-amplimax-fit-internet-rural-roteador-cabo-_JM,
IWR 1000N,110.62,48,1019,https://www.mercadolivre.com.br/roteador-access-point-intelbras-iwr-1000n-branco-100v240v/p/MLB8734630?pdp_filters=category:MLB5867,Intelbras
RouterBOARD,878,99,2464,https://www.mercadolivre.com.br/roteador-mikrotik-routerboard-rb2011uias-rm-preto-100v240v/p/MLB6187811?pdp_filters=category:MLB5867,MikroTik
,587,61,1845,https://produto.mercadolivre.com.br/MLB-1766541308-roteador-amplimax-fit-4g-elsys-modem-internet-_JM,
,62.90,8,166,https://produto.mercadolivre.com.br/MLB-1440400524-mini-roteador-repetidor-wireless-wifi-300mbps-acess-point-_JM,
